종목코드,시장구분,종목명,산업분류,시가총액(원),PER,PBR,배당수익률,ROE,X
X005930,코스피,삼성전자,전기전자,309234736090000,8.02,1.47,2.73,0.183291770573566,
X000660,코스피,SK하이닉스,전기전자,59914594639500,3.7,1.28,1.82,0.345945945945946,
X035420,코스피,NAVER,서비스업,28512717335000,38.99,5.44,0.18,0.139522954603745,
X005380,코스피,현대차,운수장비,26174352907500,21.75,0.5,3.27,0.022988505747126,
X207940,코스피,삼성바이오로직스,의약품,25738185000000,114.85,6.19,0,0.053896386591206,
X012330,코스피,현대모비스,운수장비,23540753418000,12.38,0.78,1.62,0.063004846526656,
X068270,코스피,셀트리온,의약품,23100813540000,87.25,9.11,0,0.104412607449857,
X051910,코스피,LG화학,화학,21777737815500,16.05,1.41,1.94,0.08785046728972,
X055550,코스피,신한지주,금융업,21315271435650,6.83,0.6,3.56,0.087847730600293,
X005490,코스피,POSCO,철강금속,20358125972500,11.17,0.47,4.28,0.042076991942704,
X051900,코스피,LG생활건강,화학,19913201175000,31.3,6.43,0.73,0.205431309904153,
X017670,코스피,SK텔레콤,통신업,19701953484000,5.54,0.88,4.1,0.15884476534296,
X028260,코스피,삼성물산,유통업,19348384386000,9.82,0.98,1.96,0.09979633401222,
X105560,코스피,KB금융,금융업,19170413971450,5.94,0.54,4.19,0.090909090909091,
X034730,코스피,SK,금융업,18715839002000,6.6,1.13,1.88,0.171212121212121,
X015760,코스피,한국전력,전기가스업,17846601340600,NA,0.26,0,NA,
X000270,코스피,기아차,운수장비,17815719100650,15.24,0.65,2.05,0.042650918635171,
X006400,코스피,삼성SDI,전기전자,16434722670000,22.8,1.41,0.42,0.061842105263158,
X018260,코스피,삼성에스디에스,서비스업,15436871100000,24.52,2.58,1,0.105220228384992,
X032830,코스피,삼성생명,금융업,14340000000000,7.74,0.5,3.7,0.064599483204134,
X096770,코스피,SK이노베이션,화학,13823601818000,8.18,0.77,5.35,0.094132029339853,
X035720,코스피,카카오,서비스업,13556666025000,252.81,2.56,0.08,0.010126181717495,
X033780,코스피,KT&G,기타제조,13399747707200,13.67,1.66,4.1,0.121433796634967,
X003550,코스피,LG,금융업,12424113432000,6.79,0.7,2.78,0.103092783505155,
X066570,코스피,LG전자,전기전자,11602630012600,10.3,0.9,1.06,0.087378640776699,
X036570,코스피,엔씨소프트,서비스업,11438045462000,26.27,4.83,1.16,0.183859916254282,
X000810,코스피,삼성화재,금융업,11085711858000,9.29,0.96,4.91,0.103336921420883,
X086790,코스피,하나금융지주,금융업,10898786850600,4.93,0.41,5.23,0.08316430020284,
X090430,코스피,아모레퍼시픽,화학,10551757445000,37.49,2.82,0.65,0.075220058682315,
X010950,코스피,S-Oil,화학,10109934721600,40.52,1.62,0.84,0.039980256663376,
X009540,코스피,한국조선해양,운수장비,8598933594000,NA,0.72,0,NA,
X316140,코스피,우리금융지주,금융업,8558872043550,NA,NA,NA,NA,
X009150,코스피,삼성전기,전기전자,8403040800000,12.95,1.81,0.89,0.13976833976834,
X010130,코스피,고려아연,철강금속,7821615000000,13.89,1.25,2.65,0.089992800575954,
X251270,코스피,넷마블,서비스업,7734035918400,40.45,1.76,0,0.043510506798517,
X011170,코스피,롯데케미칼,화학,7711969275000,4.88,0.61,4.67,0.125,
X091990,코스닥,셀트리온헬스케어,유통,7210795204800,626.25,4.39,0,0.00700998003992,
X030200,코스피,KT,통신업,7180574720000,9.79,0.54,4,0.055158324821246,
X021240,코스피,웅진코웨이,서비스업,7092143385900,19.8,6.52,3.75,0.329292929292929,
X024110,코스피,기업은행,금융업,6868168050100,4.7,0.37,5.8,0.078723404255319,
X035250,코스피,강원랜드,서비스업,6396820950000,20.38,1.78,3.01,0.087340529931305,
X002790,코스피,아모레G,화학,6374017314000,45.36,2.21,0.4,0.048721340388007,
X032640,코스피,LG유플러스,통신업,6090728485950,12.65,0.89,2.87,0.070355731225296,
X018880,코스피,한온시스템,기계,5871800000000,21.15,2.88,2.91,0.136170212765957,
X086280,코스피,현대글로비스,운수창고업,5643750000000,12.9,1.32,2.19,0.102325581395349,
X267250,코스피,현대중공업지주,화학,5602596248000,18.73,0.73,5.38,0.038974906567005,
X028300,코스닥,에이치엘비,운송장비·부품,5378460904400,198.08,30.26,0,0.152766558966074,
X034220,코스피,LG디스플레이,전기전자,5063092155000,NA,0.36,0,NA,
X000720,코스피,현대건설,건설업,4766026742000,12.5,0.76,1.17,0.0608,
X078930,코스피,GS,금융업,4524978908600,5.11,0.54,3.9,0.105675146771037,
X010140,코스피,삼성중공업,운수장비,4397400000000,NA,0.65,0,NA,
X004020,코스피,현대제철,철강금속,4350332591000,10.73,0.26,2.3,0.024231127679404,
X029780,코스피,삼성카드,금융업,4292571911550,11.66,0.63,4.32,0.054030874785592,
X161390,코스피,한국타이어앤테크놀로지,화학,4230333606350,8.1,0.63,1.32,0.077777777777778,
X271560,코스피,오리온,음식료품,4052453530000,28.97,2.88,0.59,0.099413186054539,
X071050,코스피,한국금융지주,금융업,4040134420000,8,1.03,2.48,0.12875,
X128940,코스피,한미약품,의약품,3866857272000,154.17,5.49,0.15,0.035610040863981,
X005830,코스피,DB손해보험,금융업,3858600000000,6.48,0.76,3.67,0.117283950617284,
X028050,코스피,삼성엔지니어링,서비스업,3763200000000,54.86,3.57,0,0.065074735690849,
X047810,코스피,한국항공우주,운수장비,3757665374850,65.67,3.72,0.52,0.056646870717223,
X004990,코스피,롯데지주,금융업,3708541527950,13.03,0.53,2.26,0.040675364543362,
X012750,코스피,에스원,서비스업,3670720594800,31.71,2.91,2.59,0.091769157994324,
X097950,코스피,CJ제일제당,음식료품,3665694291000,4.39,0.83,1.44,0.189066059225513,
X023530,코스피,롯데쇼핑,유통업,3635105017500,NA,0.31,4.05,NA,
X000120,코스피,CJ대한통운,운수창고업,3581538008000,78.66,1.35,0,0.017162471395881,
X005940,코스피,NH투자증권,금융업,3559822420550,10.52,0.75,3.95,0.071292775665399,
X036460,코스피,한국가스공사,전기가스업,3540203550000,6.65,0.43,3.55,0.064661654135338,
X139480,코스피,이마트,유통업,3498415284500,8.01,0.43,1.59,0.053682896379526,
X035760,코스닥,CJ ENM,통신방송서비스,3403404700800,12.26,1.23,0.77,0.100326264274062,
X241560,코스피,두산밥캣,기계,3308222478000,12.5,0.88,2.73,0.0704,
X000210,코스피,대림산업,건설업,3278160000000,5.63,0.67,1.8,0.119005328596803,
X016360,코스피,삼성증권,금융업,3232660000000,9.68,0.69,3.87,0.071280991735537,
X008770,코스피,호텔신라,유통업,3218345922000,28.15,4.29,0.43,0.152397868561279,
X081660,코스피,휠라코리아,유통업,3104645556000,21.63,3.13,0.1,0.144706426259824,
X007070,코스피,GS리테일,유통업,3080000000000,25.54,1.48,1.63,0.057948316366484,
X011070,코스피,LG이노텍,전기전자,3029389696000,18.57,1.43,0.23,0.077005923532579,
X009830,코스피,한화케미칼,화학,3011588758500,16.42,0.5,1.07,0.030450669914738,
X003670,코스피,포스코케미칼,비금속광물,2973175725000,21.79,3.84,0.82,0.176227627351996,
X282330,코스피,BGF리테일,유통업,2929622067000,18.99,5.62,1.58,0.29594523433386,
X042660,코스피,대우조선해양,운수장비,2910636166800,9.06,0.76,0,0.083885209713024,
X000100,코스피,유한양행,의약품,2798188185000,45.27,1.74,0.91,0.03843605036448,
X001040,코스피,CJ,금융업,2777650209600,10.37,0.78,1.52,0.075216972034716,
X030000,코스피,제일기획,서비스업,2749485277500,18.66,3.12,3.22,0.167202572347267,
X003410,코스피,쌍용양회,비금속광물,2746034792750,18.86,1.42,6.79,0.075291622481442,
X008560,코스피,메리츠종금증권,금융업,2688388102855,6.15,0.91,4.59,0.147967479674797,
X004170,코스피,신세계,유통업,2653276279500,11.51,0.76,0.74,0.066029539530843,
X008930,코스피,한미사이언스,금융업,2550868684000,138.25,3.9,0.51,0.028209764918626,
X006360,코스피,GS건설,건설업,2485647844800,3.99,0.7,3.22,0.175438596491228,
X001450,코스피,현대해상,금융업,2476380000000,6.01,0.6,4.08,0.099833610648919,
X003490,코스피,대한항공,운수창고업,2423280398700,NA,0.84,0.98,NA,
X079440,코스피,오렌지라이프,금융업,2386200000000,7.67,0.63,8.93,0.082138200782269,
X263750,코스닥,펄어비스,IT S/W & SVC,2359767600000,14.5,5.75,0,0.396551724137931,
X138930,코스피,BNK금융지주,금융업,2307621541680,4.8,0.3,4.24,0.0625,
X011780,코스피,금호석유,화학,2306404208700,4.3,1.08,1.78,0.251162790697674,
X002380,코스피,KCC,화학,2296041577500,NA,0.4,4.14,NA,
X028670,코스피,팬오션,운수창고업,2295974744065,15.07,0.87,0,0.057730590577306,
X047050,코스피,포스코인터내셔널,유통업,2294777771400,14.79,0.79,3.23,0.05341446923597,
X253450,코스닥,스튜디오드래곤,오락·문화,2208287436000,61.5,5.49,0,0.089268292682927,
X084990,코스닥,헬릭스미스,기타서비스,2126518238400,NA,15.07,0,NA,
X012510,코스피,더존비즈온,서비스업,2100827160000,49.13,11.71,0.64,0.238347242010991,
X00060,코스피,메리츠화재,금융업,2051924000000,8.51,0.9,4.54,0.105757931844888,
X012450,코스피,한화에어로스페이스,운수장비,2044354000000,64.05,0.87,0,0.013583138173302,
X007310,코스피,오뚜기,음식료품,2040564142000,11.63,1.69,1.33,0.145313843508169,
X00080,코스피,하이트진로,음식료품,2037381399550,91.07,1.78,2.75,0.019545404633798,
X088350,코스피,한화생명,금융업,2019332250000,4.92,0.2,4.3,0.040650406504065,
X017800,코스피,현대엘리베이,기계,2010030782600,247.16,2.18,1.22,0.008820197442952,
X180640,코스피,한진칼,운수창고업,1982210343000,NA,1.35,0.9,NA,
X069960,코스피,현대백화점,유통업,1930701382500,7.79,0.47,1.09,0.060333761232349,
X047040,코스피,대우건설,건설업,1930567153510,6.39,0.85,0,0.13302034428795,
X145020,코스닥,휴젤,제약,1920423851500,21.46,2.25,0,0.104846225535881,
X000880,코스피,한화,화학,1903951869000,3.88,0.59,2.76,0.152061855670103,
X032500,코스닥,케이엠더블유,IT H/W,1898616265200,NA,20.81,0,NA,
X036490,코스닥,SK머티리얼즈,IT H/W,1855335680700,15.25,4.93,2.13,0.32327868852459,
X020150,코스피,일진머티리얼즈,전기전자,1846738941750,44.65,3.49,0,0.078163493840985,
X007700,코스피,F&F,섬유의복,1794100000000,16.43,4.55,0.56,0.276932440657334,
X009420,코스피,한올바이오파마,의약품,1776181692000,531.25,15.19,0,0.028592941176471,
X086900,코스닥,메디톡스,제약,1767205851000,23.58,7,0.3,0.296861747243427,
X138040,코스피,메리츠금융지주,금융업,1752803925000,5.76,0.71,3.76,0.123263888888889,
X026960,코스피,동서,유통업,1739765000000,14.8,1.38,4.01,0.093243243243243,
X010620,코스피,현대미포조선,운수장비,1735486374050,20.38,0.76,1.61,0.037291462217861,
X034230,코스닥,파라다이스,오락·문화,1732457901600,NA,1.36,0.52,NA,
X011790,코스피,SKC,화학,1724712802250,13.5,1.13,2.18,0.083703703703704,
X004800,코스피,효성,금융업,1685682000000,0.52,0.69,6.25,1.32692307692308,
X204320,코스피,만도,운수장비,1652890624000,15.6,1.17,1.42,0.075,
X039490,코스피,키움증권,금융업,1644220656000,10.29,0.93,2.02,0.090379008746356,
X051600,코스피,한전KPS,건설업,1611000000000,9.99,1.64,5,0.164164164164164,
X111770,코스피,영원무역,유통업,1577488260800,13.81,1.02,0.98,0.073859522085445,
X069620,코스피,대웅제약,의약품,1552601050000,NA,3.14,0.45,NA,
X056190,코스닥,에스에프에이,기계·장비,1547667556000,9.46,1.97,2.97,0.208245243128964,
X010060,코스피,OCI,화학,1528744681100,14.73,0.45,1.33,0.030549898167006,
X010120,코스피,LS산전,전기전자,1509000000000,11.21,1.17,2.39,0.104371097234612,
X240810,코스닥,원익IPS,IT H/W,1506875760700,14.58,3.43,0.72,0.235253772290809,
X009240,코스피,한샘,유통업,1494404428000,12.44,2.6,1.89,0.209003215434084,
X006280,코스피,녹십자,의약품,1484190326000,42.09,1.4,0.79,0.033262057495842,
X031430,코스피,신세계인터내셔날,유통업,1449420000000,25.21,2.67,0.42,0.10591035303451,
X001740,코스피,SK네트웍스,유통업,1444452105540,194,0.62,2.06,0.00319587628866,
X004370,코스피,농심,음식료품,1435503512000,16.19,0.76,1.69,0.046942557134033,
X011210,코스피,현대위아,운수장비,1425022349200,NA,0.47,1.15,NA,
X006260,코스피,LS,금융업,1410360000000,3.01,0.45,2.85,0.149501661129568,
X098460,코스닥,고영,기계·장비,1365785414700,31.93,6.04,0.65,0.18916379580332,
X000240,코스피,한국테크놀로지그룹,금융업,1344141499850,6.4,0.43,2.08,0.0671875,
X013890,코스피,지누스,기타제조,1332593056200,25.32,6.63,0,0.261848341232227,
X120110,코스피,코오롱인더,화학,1331405754000,21.91,0.7,1.82,0.031948881789137,
X067630,코스닥,에이치엘비생명과학,기타서비스,1303297548100,NA,4.59,0,NA,
X294870,코스피,HDC현대산업개발,건설업,1291783668000,5.62,0.7,1.7,0.124555160142349,
X095700,코스닥,제넥신,기타서비스,1289691834400,NA,3.91,0,NA,
X078340,코스닥,컴투스,IT S/W & SVC,1289215284000,9.67,1.53,1.4,0.158221302998966,
X064350,코스피,현대로템,운수장비,1287750000000,NA,1.23,0,NA,
X214320,코스피,이노션,서비스업,1284000000000,16.71,1.76,2.34,0.105326152004788,
X068760,코스닥,셀트리온제약,제약,1264705795500,NA,4.68,0,NA,
X140410,코스닥,메지온,기타서비스,1249304112000,NA,21.63,0,NA,
X020560,코스피,아시아나항공,운수창고업,1236705293460,NA,1.22,0,NA,
X036830,코스닥,솔브레인,화학,1235277241000,12.09,1.7,1.06,0.140612076095947,
X181710,코스피,NHN,서비스업,1234553077500,13.48,0.78,0,0.05786350148368,
X114090,코스피,GKL,서비스업,1227835049500,15.79,2.18,3.58,0.138062064597847,
X139130,코스피,DGB금융지주,금융업,1222924372590,3.24,0.28,4.98,0.08641975308642,
X073240,코스피,금호타이어,화학,1222292521185,NA,0.87,0,NA,
X003240,코스피,태광산업,화학,1218059600000,4.3,0.39,0.27,0.090697674418605,
X004000,코스피,롯데정밀화학,화학,1200990000000,5.52,0.87,3.65,0.157608695652174,
X215600,코스닥,신라젠,기타서비스,1179465275000,NA,7.02,0,NA,
X272210,코스피,한화시스템,의료정밀,1179465162300,19.24,1.33,1.45,0.069126819126819,
X000150,코스피,두산,서비스업,1176497052000,NA,0.84,7.3,NA,
X000670,코스피,영풍,철강금속,1162327240000,9.8,0.38,1.58,0.038775510204082,
X042670,코스피,두산인프라코어,기계,1144887034500,4.65,0.6,0,0.129032258064516,
X011200,코스피,현대상선,운수창고업,1144336184925,NA,1.1,0,NA,
X039030,코스닥,이오테크닉스,IT H/W,1140790330000,52.08,3.05,0.11,0.058563748079877,
X005440,코스피,현대그린푸드,유통업,1118716318900,9.7,0.65,1.83,0.067010309278351,
X001800,코스피,오리온홀딩스,금융업,1111956240500,18.96,0.59,3.66,0.031118143459916,
X034020,코스피,두산중공업,기계,1109786343750,NA,0.3,0,NA,
X003520,코스피,영진약품,의약품,1091869604070,NA,9.79,0,NA,
X247540,코스닥,에코프로비엠,일반전기전자,1091521794600,22.64,5.37,0,0.237190812720848,
X014680,코스피,한솔케미칼,화학,1088856798000,15.17,2.87,1.24,0.189189189189189,
X005300,코스피,롯데칠성,음식료품,1083113830000,NA,0.97,1.99,NA,
X161890,코스피,한국콜마,화학,1071983283000,23.98,2.39,0.7,0.099666388657214,
X175330,코스피,JB금융지주,금융업,1071586943360,3.91,0.34,3.31,0.08695652173913,
X307950,코스피,현대오토에버,서비스업,1066800000000,19.43,2.35,1.36,0.120946989191971,
X284740,코스피,쿠쿠홈시스,서비스업,1052310777000,30.57,2.83,1.19,0.092574419365391,
X010780,코스피,아이에스동서,비금속광물,1045714713100,4.25,0.98,3.55,0.230588235294118,
X241590,코스피,화승엔터프라이즈,기타제조,1023069723000,59.51,3.66,0.21,0.061502268526298,
X057050,코스피,현대홈쇼핑,유통업,1017600000000,5.95,0.6,2.24,0.100840336134454,
X003690,코스피,코리안리,금융업,1013507956720,10.4,0.45,3.27,0.043269230769231,
X178920,코스닥,SKC코오롱PI,화학,998454948000,28.55,3.86,2.44,0.135201401050788,
X005250,코스피,녹십자홀딩스,서비스업,989943820500,51.85,1.3,1.19,0.025072324011572,
X028150,코스닥,GS홈쇼핑,통신방송서비스,984375000000,6.87,0.9,4.67,0.131004366812227,
X025980,코스닥,아난티,오락·문화,983778355100,NA,2.99,0,NA,
X185750,코스피,종근당,의약품,969622115000,22.74,2.26,0.96,0.099384344766931,
X003000,코스피,부광약품,의약품,959323641700,6.49,2.32,1.32,0.357473035439137,
X214150,코스닥,클래시스,의료·정밀기기,958312138000,62.4,18.33,0.09,0.29375,
X280360,코스피,롯데제과,음식료품,949674116000,67.52,0.81,0.88,0.01199644549763,
X032350,코스피,롯데관광개발,서비스업,945612786300,NA,3.14,0,NA,
X082270,코스닥,젬백스,기계·장비,943057624250,NA,7.7,0,NA,
X170900,코스피,동아에스티,의약품,916159678000,114.33,1.58,0.92,0.013819644887606,
X058470,코스닥,리노공업,IT H/W,908445252000,18.52,3.46,1.85,0.18682505399568,
X069260,코스피,휴켐스,화학,907504653600,8.24,1.4,5.41,0.169902912621359,
X009410,코스피,태영건설,건설업,905340000000,4.28,0.92,1.05,0.214953271028037,
X005850,코스피,에스엘,운수장비,903811443750,21.09,0.63,2.13,0.029871977240398,
X192080,코스피,더블유게임즈,서비스업,896590648200,9.3,1.73,0.71,0.186021505376344,
X041510,코스닥,에스엠,오락·문화,890792238000,27.88,2.06,0,0.073888091822095,
X041960,코스닥,코미팜,제약,885352593750,NA,9.44,0,NA,
X002350,코스피,넥센타이어,화학,883894286850,8.98,0.66,1.1,0.073496659242762,
X298380,코스닥,에이비엘바이오,제약,878884990000,NA,5.51,0,NA,
X078130,코스닥,국일제지,종이·목재,860383935600,NA,14.82,0,NA,
X067160,코스닥,아프리카TV,IT S/W & SVC,855210664800,36.9,9.25,0.63,0.250677506775068,
X218410,코스닥,RFHIC,일반전기전자,852348641800,33.12,5.15,0.56,0.155495169082126,
X049770,코스피,동원F&B,음식료품,850936842000,15,1.35,1.36,0.09,
X023590,코스피,다우기술,서비스업,847979061300,7.41,0.71,1.85,0.095816464237517,
X046890,코스닥,서울반도체,IT H/W,836682490000,13.12,1.29,1.98,0.098323170731707,
X084850,코스닥,아이티엠반도체,IT H/W,836463902900,30.7,6.4,0,0.208469055374593,
X000990,코스피,DB하이텍,전기전자,832473525000,9.37,1.49,1.33,0.159018143009605,
X006040,코스피,동원산업,어업,825630404500,10.93,0.77,1.34,0.070448307410796,
X214370,코스닥,케어젠,제약,821839500000,25.93,3.41,0.78,0.131507905900501,
X008060,코스피,대덕전자,전기전자,819073206000,1.74,0.87,2.86,0.5,
X001680,코스피,대상,음식료품,815960988750,13.08,0.93,2.34,0.071100917431193,
X035900,코스닥,JYP Ent.,오락·문화,807511068000,30.66,6.34,0.54,0.206784083496412,
X005290,코스닥,동진쎄미켐,IT H/W,807207555800,16.92,2.67,0.57,0.157801418439716,
X085660,코스닥,차바이오텍,제약,800328601000,32.04,2.45,0,0.076466916354557,
X079160,코스피,CJ CGV,서비스업,795665368800,NA,7.12,0.53,NA,
X005610,코스피,SPC삼립,음식료품,793868828000,17.7,2.53,1.09,0.142937853107345,
X030190,코스닥,NICE평가정보,기타서비스,789292660000,20.28,3.98,1.46,0.196252465483235,
X192820,코스피,코스맥스,화학,785871603800,24.08,2.96,0.77,0.122923588039867,
X003090,코스피,대웅,금융업,784916730000,19.51,1.38,0.74,0.070732957457714,
